'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
1151,-2.408,-1.325,-9.685,1.012,-5.137,-0.194,0.704,0.189
1152,-2.477,-1.292,-9.641,1.042,-4.997,-0.187,0.678,0.195
1153,-2.596,-1.261,-9.572,1.081,-4.831,-0.181,0.648,0.202
1154,-2.78,-1.235,-9.497,1.125,-4.639,-0.176,0.613,0.21
1155,-3.034,-1.216,-9.42,1.169,-4.417,-0.17,0.572,0.219
1156,-3.346,-1.203,-9.327,1.209,-4.165,-0.162,0.526,0.226
1157,-3.687,-1.199,-9.174,1.237,-3.883,-0.151,0.475,0.231
1158,-4.014,-1.203,-8.901,1.25,-3.578,-0.134,0.422,0.234
1159,-4.284,-1.214,-8.44,1.249,-3.262,-0.113,0.368,0.233
1160,-4.458,-1.228,-7.748,1.236,-2.95,-0.092,0.318,0.231
1161,-4.518,-1.241,-6.82,1.219,-2.659,-0.073,0.275,0.227
1162,-4.473,-1.251,-5.706,1.203,-2.402,-0.061,0.241,0.223
1163,-4.356,-1.257,-4.508,1.193,-2.188,-0.055,0.216,0.221
1164,-4.214,-1.259,-3.364,1.188,-2.019,-0.056,0.199,0.22
1165,-4.099,-1.257,-2.428,1.189,-1.889,-0.061,0.186,0.219
1166,-4.046,-1.251,-1.835,1.19,-1.793,-0.066,0.176,0.219
1167,-4.073,-1.244,-1.68,1.19,-1.721,-0.069,0.164,0.219
1168,-4.174,-1.239,-2.001,1.187,-1.667,-0.067,0.15,0.219
1169,-4.33,-1.24,-2.771,1.181,-1.625,-0.06,0.133,0.218
1170,-4.516,-1.248,-3.904,1.173,-1.591,-0.049,0.113,0.217
1171,-4.71,-1.265,-5.262,1.164,-1.562,-0.038,0.091,0.216
1172,-4.894,-1.286,-6.672,1.154,-1.537,-0.027,0.068,0.215
1173,-5.056,-1.304,-7.945,1.142,-1.515,-0.019,0.048,0.213
1174,-5.186,-1.314,-8.91,1.129,-1.497,-0.016,0.033,0.211
1175,-5.274,-1.313,-9.437,1.114,-1.485,-0.019,0.024,0.208
1176,-5.31,-1.303,-9.47,1.097,-1.483,-0.027,0.023,0.205
1177,-5.286,-1.292,-9.04,1.077,-1.493,-0.04,0.03,0.201
1178,-5.201,-1.291,-8.257,1.056,-1.517,-0.055,0.045,0.197
1179,-5.059,-1.31,-7.288,1.033,-1.559,-0.069,0.065,0.193
1180,-4.877,-1.354,-6.317,1.009,-1.617,-0.081,0.088,0.188
1181,-4.675,-1.422,-5.508,0.984,-1.692,-0.089,0.112,0.183
1182,-4.476,-1.505,-4.979,0.958,-1.779,-0.092,0.134,0.178
1183,-4.296,-1.594,-4.784,0.931,-1.876,-0.092,0.155,0.173
1184,-4.146,-1.673,-4.915,0.906,-1.979,-0.089,0.172,0.168
1185,-4.029,-1.734,-5.31,0.881,-2.086,-0.086,0.187,0.164
1186,-3.945,-1.768,-5.878,0.859,-2.195,-0.084,0.201,0.16
1187,-3.888,-1.773,-6.522,0.839,-2.305,-0.082,0.213,0.156
1188,-3.85,-1.751,-7.162,0.822,-2.415,-0.083,0.226,0.153
1189,-3.824,-1.713,-7.748,0.81,-2.524,-0.085,0.239,0.151
1190,-3.799,-1.669,-8.26,0.802,-2.629,-0.09,0.252,0.15
1191,-3.768,-1.633,-8.697,0.799,-2.725,-0.096,0.265,0.149
1192,-3.728,-1.614,-9.06,0.8,-2.811,-0.103,0.276,0.15
1193,-3.679,-1.614,-9.334,0.805,-2.883,-0.11,0.287,0.15
1194,-3.627,-1.632,-9.486,0.81,-2.942,-0.117,0.296,0.151
1195,-3.576,-1.659,-9.47,0.813,-2.985,-0.122,0.304,0.152
1196,-3.526,-1.691,-9.253,0.809,-3.015,-0.123,0.312,0.151
1197,-3.478,-1.722,-8.828,0.794,-3.034,-0.121,0.321,0.148
1198,-3.432,-1.753,-8.227,0.766,-3.045,-0.113,0.33,0.143
1199,-3.391,-1.786,-7.516,0.727,-3.05,-0.102,0.34,0.136
1200,-3.361,-1.825,-6.773,0.683,-3.054,-0.086,0.35,0.127
1201,-3.347,-1.874,-6.068,0.642,-3.061,-0.069,0.359,0.119
1202,-3.351,-1.935,-5.448,0.617,-3.074,-0.052,0.369,0.114
1203,-3.369,-2.006,-4.932,0.616,-3.098,-0.038,0.38,0.114
1204,-3.39,-2.078,-4.52,0.646,-3.136,-0.03,0.392,0.12
1205,-3.398,-2.137,-4.209,0.707,-3.192,-0.03,0.406,0.131
1206,-3.383,-2.162,-4.007,0.797,-3.27,-0.038,0.422,0.148
1207,-3.337,-2.137,-3.93,0.907,-3.37,-0.055,0.442,0.168
1208,-3.26,-2.051,-4.002,1.028,-3.495,-0.078,0.464,0.19
1209,-3.156,-1.907,-4.239,1.148,-3.642,-0.105,0.489,0.213
1210,-3.032,-1.717,-4.641,1.258,-3.809,-0.131,0.515,0.233
1211,-2.895,-1.504,-5.194,1.35,-3.991,-0.154,0.542,0.251
1212,-2.751,-1.293,-5.867,1.422,-4.184,-0.171,0.57,0.264
1213,-2.604,-1.11,-6.628,1.475,-4.377,-0.182,0.597,0.274
1214,-2.459,-0.973,-7.441,1.514,-4.564,-0.188,0.623,0.282
1215,-2.323,-0.891,-8.271,1.546,-4.734,-0.188,0.645,0.288
1216,-2.202,-0.862,-9.081,1.578,-4.88,-0.187,0.663,0.295
1217,-2.103,-0.878,-9.828,1.617,-4.996,-0.186,0.676,0.303
1218,-2.034,-0.925,-10.465,1.662,-5.077,-0.186,0.684,0.311
1219,-1.998,-0.988,-10.946,1.714,-5.124,-0.186,0.687,0.321
1220,-1.993,-1.054,-11.226,1.769,-5.137,-0.187,0.686,0.332
1221,-2.017,-1.109,-11.263,1.824,-5.122,-0.188,0.683,0.342
1222,-2.062,-1.142,-11.026,1.877,-5.082,-0.188,0.678,0.352
1223,-2.122,-1.147,-10.497,1.926,-5.023,-0.187,0.673,0.361
1224,-2.19,-1.121,-9.69,1.973,-4.95,-0.185,0.669,0.369
1225,-2.265,-1.072,-8.648,2.019,-4.867,-0.181,0.665,0.377
1226,-2.352,-1.011,-7.453,2.063,-4.778,-0.176,0.663,0.384
1227,-2.453,-0.952,-6.208,2.108,-4.687,-0.17,0.66,0.392
1228,-2.571,-0.909,-5.023,2.155,-4.599,-0.163,0.657,0.4
1229,-2.702,-0.89,-3.993,2.202,-4.519,-0.156,0.654,0.408
1230,-2.836,-0.899,-3.185,2.251,-4.453,-0.148,0.651,0.416
1231,-2.96,-0.929,-2.633,2.302,-4.406,-0.14,0.648,0.425
1232,-3.055,-0.971,-2.348,2.355,-4.383,-0.133,0.647,0.435
1233,-3.107,-1.011,-2.324,2.41,-4.387,-0.128,0.648,0.445
1234,-3.109,-1.036,-2.548,2.468,-4.421,-0.127,0.652,0.456
1235,-3.062,-1.034,-3,2.526,-4.487,-0.131,0.659,0.467
1236,-2.979,-1,-3.647,2.585,-4.583,-0.14,0.67,0.478
1237,-2.877,-0.938,-4.446,2.643,-4.707,-0.152,0.684,0.49
1238,-2.772,-0.854,-5.343,2.701,-4.85,-0.167,0.7,0.501
1239,-2.675,-0.762,-6.277,2.756,-5.003,-0.182,0.718,0.512
1240,-2.589,-0.675,-7.192,2.807,-5.155,-0.195,0.736,0.523
1241,-2.507,-0.605,-8.037,2.85,-5.293,-0.207,0.752,0.532
1242,-2.423,-0.562,-8.772,2.883,-5.411,-0.215,0.766,0.538
1243,-2.329,-0.547,-9.364,2.905,-5.504,-0.221,0.776,0.543
1244,-2.226,-0.561,-9.784,2.916,-5.571,-0.224,0.784,0.546
1245,-2.12,-0.596,-10.013,2.92,-5.613,-0.226,0.789,0.547
1246,-2.024,-0.643,-10.041,2.921,-5.634,-0.227,0.793,0.547
1247,-1.948,-0.688,-9.875,2.922,-5.638,-0.229,0.796,0.547
1248,-1.9,-0.719,-9.539,2.924,-5.624,-0.23,0.797,0.547
1249,-1.886,-0.729,-9.074,2.926,-5.595,-0.231,0.797,0.547
1250,-1.905,-0.716,-8.528,2.928,-5.551,-0.231,0.794,0.547
1251,-1.955,-0.687,-7.948,2.927,-5.494,-0.227,0.79,0.546
1252,-2.034,-0.652,-7.372,2.922,-5.426,-0.221,0.784,0.544
1253,-2.138,-0.626,-6.819,2.914,-5.351,-0.214,0.776,0.542
1254,-2.265,-0.618,-6.292,2.904,-5.276,-0.206,0.768,0.54
1255,-2.407,-0.633,-5.783,2.893,-5.203,-0.198,0.76,0.537
1256,-2.554,-0.67,-5.287,2.882,-5.137,-0.192,0.754,0.535
1257,-2.692,-0.723,-4.81,2.873,-5.081,-0.188,0.749,0.533
1258,-2.808,-0.783,-4.379,2.866,-5.039,-0.184,0.746,0.531
1259,-2.891,-0.841,-4.034,2.861,-5.011,-0.18,0.745,0.53
1260,-2.934,-0.89,-3.826,2.86,-5.001,-0.176,0.745,0.529
1261,-2.939,-0.926,-3.794,2.861,-5.009,-0.173,0.747,0.529
1262,-2.911,-0.947,-3.962,2.865,-5.037,-0.172,0.75,0.53
1263,-2.861,-0.95,-4.326,2.871,-5.082,-0.173,0.754,0.532
1264,-2.797,-0.933,-4.859,2.877,-5.143,-0.177,0.76,0.533
1265,-2.729,-0.895,-5.52,2.879,-5.217,-0.185,0.766,0.535
1266,-2.661,-0.838,-6.256,2.877,-5.297,-0.195,0.773,0.535
1267,-2.594,-0.77,-7.015,2.868,-5.376,-0.205,0.779,0.534
1268,-2.528,-0.702,-7.751,2.854,-5.448,-0.215,0.784,0.532
1269,-2.465,-0.646,-8.426,2.836,-5.507,-0.223,0.787,0.529
1270,-2.408,-0.61,-9.01,2.816,-5.549,-0.228,0.789,0.526
1271,-2.364,-0.598,-9.478,2.797,-5.573,-0.232,0.788,0.523
1272,-2.339,-0.61,-9.807,2.779,-5.578,-0.234,0.785,0.52
1273,-2.34,-0.639,-9.97,2.762,-5.566,-0.236,0.781,0.517
1274,-2.367,-0.679,-9.945,2.746,-5.537,-0.238,0.776,0.514
1275,-2.421,-0.724,-9.72,2.729,-5.49,-0.241,0.77,0.511
1276,-2.495,-0.768,-9.304,2.707,-5.425,-0.245,0.762,0.506
1277,-2.583,-0.809,-8.729,2.679,-5.341,-0.248,0.753,0.5
1278,-2.679,-0.848,-8.05,2.643,-5.242,-0.249,0.742,0.493
1279,-2.781,-0.889,-7.334,2.601,-5.131,-0.249,0.73,0.485
1280,-2.887,-0.933,-6.639,2.555,-5.014,-0.247,0.716,0.475
1281,-2.999,-0.984,-6.008,2.506,-4.898,-0.24,0.701,0.466
1282,-3.116,-1.04,-5.465,2.457,-4.788,-0.231,0.687,0.456
1283,-3.236,-1.098,-5.02,2.407,-4.689,-0.218,0.674,0.446
1284,-3.351,-1.154,-4.678,2.355,-4.604,-0.204,0.662,0.437
1285,-3.452,-1.205,-4.45,2.301,-4.534,-0.191,0.651,0.426
1286,-3.534,-1.248,-4.353,2.245,-4.477,-0.179,0.642,0.416
1287,-3.592,-1.282,-4.406,2.191,-4.432,-0.17,0.633,0.406
1288,-3.628,-1.309,-4.621,2.142,-4.398,-0.165,0.624,0.397
1289,-3.648,-1.33,-4.99,2.101,-4.374,-0.162,0.616,0.39
1290,-3.657,-1.345,-5.481,2.072,-4.36,-0.162,0.607,0.385
1291,-3.666,-1.356,-6.04,2.054,-4.357,-0.162,0.6,0.382
1292,-3.682,-1.366,-6.601,2.049,-4.366,-0.161,0.596,0.381
1293,-3.71,-1.374,-7.099,2.055,-4.386,-0.159,0.594,0.383
1294,-3.751,-1.38,-7.479,2.07,-4.416,-0.154,0.595,0.386
1295,-3.802,-1.381,-7.707,2.091,-4.452,-0.148,0.599,0.39
1296,-3.851,-1.375,-7.771,2.117,-4.493,-0.143,0.606,0.395
1297,-3.888,-1.361,-7.677,2.144,-4.538,-0.141,0.615,0.4
1298,-3.899,-1.341,-7.447,2.172,-4.586,-0.144,0.627,0.405
1299,-3.878,-1.319,-7.112,2.199,-4.641,-0.152,0.641,0.41
1300,-3.823,-1.298,-6.711,2.225,-4.705,-0.166,0.657,0.414
1301,-3.737,-1.28,-6.289,2.249,-4.781,-0.183,0.676,0.418
1302,-3.629,-1.261,-5.89,2.272,-4.869,-0.2,0.697,0.422
1303,-3.508,-1.241,-5.559,2.296,-4.972,-0.213,0.72,0.426
1304,-3.38,-1.216,-5.329,2.322,-5.088,-0.222,0.744,0.431
1305,-3.252,-1.191,-5.223,2.351,-5.215,-0.224,0.769,0.436
1306,-3.128,-1.167,-5.248,2.383,-5.351,-0.221,0.794,0.442
1307,-3.012,-1.148,-5.405,2.417,-5.491,-0.213,0.818,0.449
1308,-2.906,-1.136,-5.685,2.45,-5.63,-0.204,0.841,0.455
1309,-2.81,-1.129,-6.072,2.48,-5.765,-0.197,0.862,0.461
1310,-2.721,-1.124,-6.536,2.505,-5.892,-0.194,0.88,0.466
1311,-2.635,-1.115,-7.031,2.525,-6.013,-0.195,0.897,0.47
1312,-2.549,-1.1,-7.497,2.542,-6.127,-0.201,0.913,0.474
1313,-2.461,-1.074,-7.872,2.56,-6.234,-0.21,0.929,0.477
1314,-2.377,-1.036,-8.111,2.582,-6.334,-0.22,0.945,0.482
1315,-2.305,-0.986,-8.195,2.609,-6.422,-0.232,0.961,0.487
1316,-2.255,-0.927,-8.14,2.642,-6.495,-0.242,0.975,0.493
1317,-2.232,-0.86,-7.981,2.677,-6.551,-0.252,0.987,0.499
1318,-2.238,-0.792,-7.765,2.709,-6.589,-0.261,0.997,0.505
1319,-2.267,-0.729,-7.531,2.733,-6.614,-0.268,1.004,0.509
1320,-2.31,-0.683,-7.306,2.745,-6.63,-0.274,1.009,0.511
1321,-2.357,-0.659,-7.101,2.742,-6.644,-0.278,1.014,0.511
1322,-2.401,-0.663,-6.916,2.727,-6.661,-0.279,1.019,0.508
1323,-2.439,-0.69,-6.748,2.703,-6.681,-0.277,1.025,0.503
1324,-2.469,-0.731,-6.598,2.677,-6.706,-0.272,1.031,0.498
1325,-2.494,-0.773,-6.48,2.656,-6.731,-0.264,1.037,0.494
1326,-2.514,-0.804,-6.417,2.645,-6.755,-0.256,1.042,0.492
1327,-2.531,-0.816,-6.432,2.645,-6.775,-0.249,1.045,0.492
1328,-2.545,-0.807,-6.539,2.656,-6.789,-0.244,1.047,0.494
1329,-2.557,-0.782,-6.727,2.672,-6.797,-0.243,1.046,0.497
1330,-2.568,-0.749,-6.958,2.689,-6.799,-0.245,1.044,0.501
1331,-2.577,-0.717,-7.179,2.702,-6.796,-0.248,1.041,0.503
1332,-2.589,-0.695,-7.332,2.707,-6.786,-0.25,1.038,0.504
1333,-2.603,-0.686,-7.383,2.704,-6.768,-0.25,1.034,0.504
1334,-2.623,-0.69,-7.326,2.692,-6.742,-0.248,1.03,0.502
1335,-2.648,-0.703,-7.188,2.676,-6.708,-0.242,1.025,0.498
1336,-2.68,-0.718,-7.013,2.657,-6.668,-0.234,1.019,0.495
1337,-2.717,-0.73,-6.849,2.641,-6.624,-0.226,1.013,0.491
1338,-2.76,-0.734,-6.731,2.628,-6.578,-0.22,1.006,0.489
1339,-2.812,-0.727,-6.677,2.619,-6.531,-0.215,0.997,0.487
1340,-2.872,-0.711,-6.677,2.612,-6.481,-0.212,0.988,0.486
1341,-2.942,-0.691,-6.695,2.605,-6.427,-0.209,0.978,0.485
1342,-3.021,-0.676,-6.676,2.594,-6.369,-0.207,0.967,0.483
1343,-3.103,-0.675,-6.557,2.579,-6.309,-0.205,0.958,0.48
1344,-3.18,-0.693,-6.296,2.562,-6.25,-0.204,0.949,0.476
1345,-3.241,-0.731,-5.887,2.545,-6.2,-0.204,0.944,0.473
1346,-3.277,-0.782,-5.375,2.532,-6.163,-0.206,0.943,0.47
1347,-3.285,-0.836,-4.848,2.526,-6.145,-0.21,0.946,0.468
1348,-3.272,-0.884,-4.417,2.524,-6.147,-0.215,0.951,0.468
1349,-3.251,-0.918,-4.18,2.527,-6.166,-0.22,0.957,0.468
1350,-3.237,-0.935,-4.198,2.529,-6.198,-0.223,0.963,0.468
1351,-3.24,-0.936,-4.477,2.53,-6.238,-0.226,0.967,0.469
1352,-3.259,-0.923,-4.972,2.528,-6.283,-0.229,0.97,0.469
1353,-3.286,-0.901,-5.606,2.523,-6.33,-0.233,0.972,0.468
1354,-3.308,-0.874,-6.293,2.517,-6.38,-0.238,0.974,0.468
1355,-3.316,-0.844,-6.963,2.514,-6.43,-0.244,0.976,0.468
1356,-3.305,-0.813,-7.568,2.512,-6.479,-0.25,0.978,0.468
1357,-3.279,-0.783,-8.082,2.511,-6.523,-0.253,0.981,0.468
1358,-3.247,-0.756,-8.487,2.509,-6.558,-0.254,0.983,0.468
1359,-3.218,-0.729,-8.769,2.503,-6.582,-0.252,0.984,0.467
1360,-3.199,-0.702,-8.908,2.489,-6.594,-0.248,0.985,0.465
1361,-3.194,-0.673,-8.881,2.468,-6.593,-0.245,0.985,0.461
1362,-3.205,-0.641,-8.669,2.441,-6.581,-0.245,0.985,0.456
1363,-3.23,-0.609,-8.266,2.408,-6.558,-0.247,0.985,0.449
1364,-3.272,-0.582,-7.691,2.372,-6.528,-0.251,0.986,0.442
1365,-3.331,-0.566,-6.983,2.331,-6.493,-0.254,0.987,0.434
1366,-3.407,-0.566,-6.202,2.287,-6.458,-0.256,0.989,0.425
1367,-3.495,-0.585,-5.411,2.238,-6.43,-0.257,0.992,0.415
1368,-3.588,-0.621,-4.664,2.184,-6.418,-0.256,0.998,0.405
1369,-3.674,-0.669,-4.003,2.126,-6.428,-0.256,1.007,0.394
1370,-3.74,-0.724,-3.456,2.064,-6.467,-0.257,1.02,0.382
1371,-3.771,-0.781,-3.037,2,-6.537,-0.261,1.038,0.37
1372,-3.755,-0.834,-2.762,1.936,-6.638,-0.267,1.059,0.358
1373,-3.688,-0.88,-2.648,1.873,-6.769,-0.273,1.085,0.346
1374,-3.57,-0.914,-2.724,1.813,-6.927,-0.278,1.113,0.335
1375,-3.413,-0.935,-3.016,1.755,-7.106,-0.282,1.143,0.324
1376,-3.231,-0.943,-3.541,1.7,-7.301,-0.282,1.174,0.314
1377,-3.042,-0.944,-4.289,1.649,-7.505,-0.281,1.204,0.305
1378,-2.859,-0.949,-5.218,1.6,-7.713,-0.277,1.233,0.297
1379,-2.688,-0.971,-6.258,1.552,-7.918,-0.273,1.26,0.289
1380,-2.532,-1.023,-7.323,1.502,-8.116,-0.271,1.286,0.28
1381,-2.389,-1.111,-8.325,1.448,-8.3,-0.27,1.31,0.27
1382,-2.258,-1.228,-9.195,1.385,-8.466,-0.272,1.332,0.259
1383,-2.136,-1.357,-9.89,1.312,-8.61,-0.279,1.352,0.246
1384,-2.026,-1.477,-10.391,1.228,-8.727,-0.29,1.369,0.23
1385,-1.934,-1.566,-10.701,1.134,-8.816,-0.306,1.382,0.212
1386,-1.87,-1.61,-10.825,1.032,-8.875,-0.326,1.392,0.194
1387,-1.84,-1.612,-10.764,0.928,-8.904,-0.346,1.398,0.174
1388,-1.851,-1.586,-10.507,0.824,-8.905,-0.365,1.401,0.154
1389,-1.903,-1.553,-10.041,0.721,-8.882,-0.379,1.401,0.135
1390,-1.987,-1.536,-9.358,0.619,-8.84,-0.386,1.4,0.116
1391,-2.09,-1.552,-8.469,0.518,-8.786,-0.384,1.399,0.097
1392,-2.196,-1.606,-7.412,0.42,-8.728,-0.373,1.399,0.078
1393,-2.291,-1.693,-6.253,0.328,-8.675,-0.354,1.401,0.061
1394,-2.363,-1.802,-5.086,0.249,-8.631,-0.33,1.404,0.046
1395,-2.411,-1.915,-4.018,0.186,-8.602,-0.306,1.41,0.034
1396,-2.439,-2.018,-3.157,0.137,-8.589,-0.284,1.416,0.025
1397,-2.459,-2.097,-2.591,0.099,-8.59,-0.268,1.422,0.018
1398,-2.481,-2.148,-2.375,0.065,-8.603,-0.256,1.426,0.012
1399,-2.511,-2.171,-2.518,0.03,-8.622,-0.248,1.428,0.005
1400,-2.553,-2.168,-2.987,-0.009,-8.645,-0.242,1.428,-0.002
1401,-2.599,-2.144,-3.71,-0.05,-8.671,-0.236,1.425,-0.009
1402,-2.643,-2.106,-4.595,-0.09,-8.699,-0.229,1.422,-0.017
1403,-2.677,-2.057,-5.547,-0.123,-8.73,-0.221,1.418,-0.023
1404,-2.701,-2.004,-6.481,-0.149,-8.765,-0.213,1.415,-0.028
1405,-2.718,-1.952,-7.334,-0.166,-8.802,-0.205,1.413,-0.031
1406,-2.733,-1.906,-8.062,-0.177,-8.84,-0.198,1.413,-0.033
1407,-2.752,-1.872,-8.64,-0.185,-8.876,-0.193,1.414,-0.035
1408,-2.776,-1.853,-9.046,-0.193,-8.907,-0.188,1.416,-0.036
1409,-2.801,-1.852,-9.26,-0.201,-8.933,-0.184,1.418,-0.038
1410,-2.82,-1.867,-9.26,-0.209,-8.953,-0.181,1.422,-0.039
1411,-2.825,-1.898,-9.03,-0.217,-8.969,-0.178,1.428,-0.041
1412,-2.814,-1.94,-8.565,-0.225,-8.983,-0.175,1.435,-0.042
1413,-2.787,-1.992,-7.882,-0.233,-8.999,-0.172,1.445,-0.044
1414,-2.748,-2.049,-7.022,-0.245,-9.018,-0.169,1.457,-0.046
1415,-2.7,-2.111,-6.051,-0.259,-9.044,-0.166,1.471,-0.048
1416,-2.641,-2.172,-5.052,-0.278,-9.08,-0.163,1.488,-0.052
1417,-2.57,-2.23,-4.123,-0.298,-9.129,-0.161,1.506,-0.055
1418,-2.481,-2.28,-3.357,-0.319,-9.193,-0.161,1.525,-0.059
1419,-2.374,-2.314,-2.832,-0.34,-9.272,-0.161,1.545,-0.063
1420,-2.249,-2.328,-2.591,-0.36,-9.367,-0.164,1.565,-0.066
1421,-2.112,-2.319,-2.644,-0.378,-9.476,-0.169,1.585,-0.07
1422,-1.972,-2.288,-2.965,-0.394,-9.595,-0.176,1.603,-0.073
1423,-1.836,-2.242,-3.507,-0.406,-9.722,-0.184,1.622,-0.075
1424,-1.709,-2.189,-4.217,-0.411,-9.854,-0.193,1.639,-0.076
1425,-1.594,-2.139,-5.046,-0.405,-9.986,-0.203,1.656,-0.075
1426,-1.492,-2.099,-5.96,-0.387,-10.112,-0.214,1.671,-0.072
1427,-1.4,-2.073,-6.926,-0.356,-10.227,-0.225,1.683,-0.066
1428,-1.316,-2.064,-7.911,-0.314,-10.325,-0.237,1.692,-0.059
1429,-1.242,-2.069,-8.866,-0.264,-10.4,-0.249,1.697,-0.049
1430,-1.18,-2.084,-9.725,-0.212,-10.448,-0.26,1.697,-0.04
1431,-1.139,-2.102,-10.415,-0.159,-10.466,-0.269,1.694,-0.03
1432,-1.129,-2.113,-10.867,-0.105,-10.452,-0.275,1.687,-0.02
1433,-1.158,-2.106,-11.031,-0.049,-10.407,-0.279,1.677,-0.009
1434,-1.231,-2.074,-10.881,0.016,-10.331,-0.281,1.664,0.003
1435,-1.348,-2.01,-10.425,0.092,-10.229,-0.282,1.65,0.017
1436,-1.502,-1.917,-9.695,0.183,-10.104,-0.282,1.633,0.034
1437,-1.682,-1.801,-8.745,0.288,-9.965,-0.282,1.616,0.054
1438,-1.875,-1.676,-7.639,0.405,-9.819,-0.283,1.6,0.075
1439,-2.067,-1.556,-6.452,0.53,-9.677,-0.284,1.585,0.099
1440,-2.245,-1.451,-5.258,0.656,-9.548,-0.283,1.573,0.122
1441,-2.395,-1.369,-4.132,0.78,-9.437,-0.282,1.563,0.144
1442,-2.51,-1.306,-3.142,0.897,-9.347,-0.28,1.556,0.166
1443,-2.59,-1.254,-2.348,1.007,-9.281,-0.276,1.551,0.186
1444,-2.642,-1.204,-1.797,1.112,-9.236,-0.271,1.549,0.205
1445,-2.676,-1.149,-1.522,1.213,-9.214,-0.266,1.547,0.223
1446,-2.701,-1.085,-1.539,1.312,-9.212,-0.262,1.547,0.242
1447,-2.719,-1.013,-1.845,1.41,-9.23,-0.26,1.547,0.26
1448,-2.724,-0.937,-2.419,1.505,-9.27,-0.26,1.549,0.278
1449,-2.703,-0.862,-3.222,1.596,-9.329,-0.263,1.552,0.295
1450,-2.643,-0.788,-4.201,1.682,-9.407,-0.27,1.557,0.312
1451,-2.539,-0.713,-5.288,1.762,-9.5,-0.282,1.564,0.327
1452,-2.394,-0.631,-6.408,1.836,-9.604,-0.299,1.572,0.341
1453,-2.224,-0.534,-7.491,1.904,-9.713,-0.32,1.582,0.355
1454,-2.049,-0.417,-8.476,1.967,-9.818,-0.343,1.592,0.367
1455,-1.887,-0.279,-9.32,2.024,-9.912,-0.365,1.601,0.379
1456,-1.749,-0.13,-10.002,2.077,-9.985,-0.383,1.608,0.389
1457,-1.64,0.014,-10.52,2.124,-10.03,-0.396,1.611,0.398
1458,-1.559,0.131,-10.881,2.165,-10.041,-0.404,1.61,0.406
1459,-1.5,0.206,-11.093,2.199,-10.016,-0.406,1.603,0.413
1460,-1.464,0.23,-11.158,2.226,-9.955,-0.406,1.591,0.418
1461,-1.451,0.205,-11.068,2.247,-9.861,-0.404,1.574,0.422
1462,-1.467,0.14,-10.806,2.263,-9.74,-0.401,1.554,0.424
1463,-1.519,0.051,-10.354,2.275,-9.598,-0.4,1.532,0.426
1464,-1.612,-0.046,-9.703,2.287,-9.443,-0.399,1.509,0.428
1465,-1.744,-0.137,-8.863,2.299,-9.28,-0.398,1.487,0.429
1466,-1.911,-0.213,-7.871,2.31,-9.115,-0.397,1.466,0.431
1467,-2.103,-0.271,-6.79,2.32,-8.951,-0.396,1.447,0.432
1468,-2.307,-0.309,-5.702,2.326,-8.793,-0.394,1.428,0.432
1469,-2.509,-0.329,-4.706,2.325,-8.643,-0.392,1.41,0.431
1470,-2.696,-0.336,-3.899,2.316,-8.504,-0.388,1.392,0.429
1471,-2.859,-0.334,-3.364,2.3,-8.377,-0.386,1.374,0.425
1472,-2.994,-0.326,-3.162,2.278,-8.262,-0.384,1.355,0.421
1473,-3.103,-0.314,-3.309,2.254,-8.157,-0.383,1.334,0.417
1474,-3.191,-0.3,-3.776,2.23,-8.06,-0.384,1.312,0.413
1475,-3.262,-0.283,-4.479,2.212,-7.968,-0.384,1.287,0.41
1476,-3.317,-0.267,-5.295,2.202,-7.879,-0.383,1.263,0.409
1477,-3.352,-0.25,-6.073,2.205,-7.796,-0.381,1.239,0.41
1478,-3.355,-0.234,-6.678,2.218,-7.719,-0.376,1.219,0.413
1479,-3.321,-0.218,-7.015,2.241,-7.652,-0.369,1.203,0.417
1480,-3.246,-0.201,-7.054,2.267,-7.596,-0.362,1.192,0.422
1481,-3.141,-0.185,-6.83,2.291,-7.552,-0.354,1.186,0.426
1482,-3.024,-0.171,-6.425,2.31,-7.521,-0.346,1.184,0.43
1483,-2.922,-0.162,-5.944,2.318,-7.501,-0.34,1.186,0.431
1484,-2.857,-0.158,-5.485,2.317,-7.49,-0.336,1.188,0.43
1485,-2.84,-0.16,-5.132,2.305,-7.486,-0.334,1.191,0.428
1486,-2.869,-0.165,-4.939,2.285,-7.489,-0.334,1.194,0.424
1487,-2.923,-0.169,-4.931,2.258,-7.498,-0.335,1.196,0.419
1488,-2.978,-0.173,-5.1,2.225,-7.515,-0.337,1.197,0.413
1489,-3.007,-0.174,-5.41,2.19,-7.539,-0.338,1.198,0.406
1490,-2.991,-0.173,-5.799,2.156,-7.572,-0.338,1.2,0.4
1491,-2.922,-0.173,-6.196,2.125,-7.613,-0.335,1.204,0.395
1492,-2.805,-0.174,-6.537,2.102,-7.659,-0.328,1.209,0.391
1493,-2.652,-0.18,-6.78,2.085,-7.708,-0.32,1.216,0.388
1494,-2.483,-0.193,-6.914,2.072,-7.76,-0.31,1.224,0.386
1495,-2.315,-0.215,-6.959,2.058,-7.813,-0.302,1.233,0.383
1496,-2.164,-0.244,-6.952,2.038,-7.864,-0.297,1.243,0.379
1497,-2.036,-0.277,-6.942,2.007,-7.912,-0.296,1.252,0.374
